BURDIN,83.2632,83.2632
BULLMAN,83.2632,83.264
BULIN,83.2641,83.2641
BUELNA,83.2642,83.2642
BUEHNER,83.2642,83.2642
BUDIN,83.2642,83.2642
BUCO,83.2642,83.265
BUCKHANON,83.2651,83.2651
BRYARS,83.2652,83.2652
BRUTGER,83.2652,83.2652
BRUS,83.2652,83.266
BRUMITT,83.2661,83.2661
BRUM,83.2662,83.2662
BRUER,83.2662,83.2662
BRUCATO,83.2662,83.267
BROYHILL,83.2671,83.2671
BROY,83.2672,83.2672
BROWNRIGG,83.2672,83.2672
BROWNIE,83.2672,83.268
BROSSART,83.2681,83.2681
BROOKINGS,83.2682,83.2682
BRODEN,83.2682,83.2682
BROCKLEHURST,83.2682,83.269
BROCKERT,83.2691,83.2691
BRISTO,83.2692,83.2692
BRISKEY,83.2692,83.2692
BRISBANE,83.2692,83.2692
BRINGLE,83.2692,83.27
BRIES,83.2701,83.2701
BRIAR,83.2702,83.2702
BRESSMAN,83.2702,83.2702
BREN,83.2702,83.271
BRANYAN,83.2711,83.2711
BRANDS,83.2712,83.2712
BRAMSON,83.2712,83.2712
BRAMMELL,83.2712,83.272
BRALLIER,83.2721,83.2721
BOZICH,83.2722,83.2722
BOYSEL,83.2722,83.2722
BOWTHORPE,83.2722,83.273
BOWRON,83.2731,83.2731
BOWIN,83.2732,83.2732
BOUTILIER,83.2732,83.2732
BOULOS,83.2732,83.274
BOULLION,83.2741,83.2741
BOUGHTER,83.2742,83.2742
BOTTIGLIERI,83.2742,83.2742
BORRUSO,83.2742,83.2742
BORROW,83.2742,83.275
BORREGGINE,83.2751,83.2751
BORNS,83.2752,83.2752
BORKOSKI,83.2752,83.2752
BORGHESE,83.2752,83.276
BORENSTEIN,83.2761,83.2761
BORAN,83.2762,83.2762
BORA,83.2762,83.2762
BOOTON,83.2762,83.277
BONVILLAIN,83.2771,83.2771
BONINI,83.2772,83.2772
BONG,83.2772,83.2772
BONELLO,83.2772,83.278
BOLLS,83.2781,83.2781
BOITNOTT,83.2782,83.2782
BOIKE,83.2782,83.2782
BOHNET,83.2782,83.279
BOHNENKAMP,83.2791,83.2791
BOHMER,83.2792,83.2792
BOESON,83.2792,83.2792
BOENEKE,83.2792,83.2792
BODEY,83.2792,83.28
BOCCHINO,83.2801,83.2801
BOBROWSKI,83.2802,83.2802
BOBIC,83.2802,83.2802
BLUESTEIN,83.2802,83.281
BLOOMINGDALE,83.2811,83.2811
BLOGG,83.2812,83.2812
BLEWITT,83.2812,83.2812
BLENMAN,83.2812,83.282
BLECK,83.2821,83.2821
BLASZAK,83.2822,83.2822
BLANKENBECKLE,83.2822,83.2822
BLANDO,83.2822,83.283
BLANCHFIELD,83.2831,83.2831
BLANCATO,83.2832,83.2832
BLALACK,83.2832,83.2832
BLAKENSHIP,83.2832,83.284
BLACKETT,83.2841,83.2841
BISPING,83.2842,83.2842
BIRKNER,83.2842,83.2842
BIRCKHEAD,83.2842,83.2842
BINGLE,83.2842,83.285
BINEAU,83.2851,83.2851
BILLIEL,83.2852,83.2852
BIGNESS,83.2852,83.2852
BIES,83.2852,83.286
BIERER,83.2861,83.2861
BHALLA,83.2862,83.2862
BEYERLEIN,83.2862,83.2862
BEW,83.2862,83.287
BETESH,83.2871,83.2871
BESLER,83.2872,83.2872
BERZINS,83.2872,83.2872
BERTALAN,83.2872,83.288
BERNTSEN,83.2881,83.2881
BERNA,83.2882,83.2882
BERGO,83.2882,83.2882
BERGANZA,83.2882,83.289
BENNIS,83.2891,83.2891
BENNEY,83.2892,83.2892
BENKERT,83.2892,83.2892
BENJAMEN,83.2892,83.29
BENINCASA,83.2901,83.2901
BENGOCHIA,83.2902,83.2902
BENDLE,83.2902,83.2902
BENDANA,83.2902,83.2902
BENCHOFF,83.2902,83.291
BENBROOK,83.2911,83.2911
BELSITO,83.2912,83.2912
BELSHAW,83.2912,83.2912
BELINSKY,83.2912,83.292
BELAK,83.2921,83.2921
BELA,83.2922,83.2922
BEIGERT,83.2922,83.2922
BEIDLEMAN,83.2922,83.293
BEHEN,83.2931,83.2931
BEFUS,83.2932,83.2932
BEEL,83.2932,83.2932
BEEBEE,83.2932,83.294
BEDONIE,83.2941,83.2941
BECKSTRAND,83.2942,83.2942
BECKERLE,83.2942,83.2942
BEATO,83.2942,83.295
BEARS,83.2951,83.2951
BAUGUESS,83.2952,83.2952
BAUGHAN,83.2952,83.2952
BAUERLE,83.2952,83.2952
BATTIS,83.2952,83.296
BATIS,83.2961,83.2961
BASTONE,83.2962,83.2962
BASTILLE,83.2962,83.2962
BASSETTI,83.2962,83.297
BASHOR,83.2971,83.2971
BARY,83.2972,83.2972
BARTUNEK,83.2972,83.2972
BARTOLETTI,83.2972,83.298
BARRO,83.2981,83.2981
BARNO,83.2982,83.2982
BARNICLE,83.2982,83.2982
BARLAGE,83.2982,83.299
BARKUS,83.2991,83.2991
BARKDULL,83.2992,83.2992
BARI,83.2992,83.2992
BARCELLOS,83.2992,83.3
BARBARINO,83.3001,83.3001
BARANSKI,83.3002,83.3002
BARANICK,83.3002,83.3002
BANKERT,83.3002,83.3002
BANCHERO,83.3002,83.301
BAN,83.3011,83.3011
BAMBRICK,83.3012,83.3012
BAMBERG,83.3012,83.3012
BAMBENEK,83.3012,83.302
BALTHROP,83.3021,83.3021
BALMACEDA,83.3022,83.3022
BALLMAN,83.3022,83.3022
BALISTRIERI,83.3022,83.303
BALCOMB,83.3031,83.3031
BALBONI,83.3032,83.3032
BALBI,83.3032,83.3032
BAKSHI,83.3032,83.304
BAGNER,83.3041,83.3041
BAGENT,83.3042,83.3042
BADASCI,83.3042,83.3042
BACOT,83.3042,83.305
BACHE,83.3051,83.3051
BABU,83.3052,83.3052
BABIONE,83.3052,83.3052
BABIC,83.3052,83.3052
BABERS,83.3052,83.306
BABBS,83.3061,83.3061
AWKWARD,83.3062,83.3062
AVITABILE,83.3062,83.3062
AVERS,83.3062,83.307
AVENA,83.3071,83.3071
AVANCE,83.3072,83.3072
AUSLEY,83.3072,83.3072
AUKER,83.3072,83.308
AUDAS,83.3081,83.3081
AUD,83.3082,83.3082
AUBUT,83.3082,83.3082
ATHEARN,83.3082,83.309
ATCHESON,83.3091,83.3091
ASTORINO,83.3092,83.3092
ASPLUND,83.3092,83.3092
ASLANIAN,83.3092,83.31
ASKARI,83.3101,83.3101
ASHMEAD,83.3102,83.3102
ASBY,83.3102,83.3102
ASAI,83.3102,83.3102
ARTERBURY,83.3102,83.311
ARTALEJO,83.3111,83.3111
ARQUETA,83.3112,83.3112
ARQUERO,83.3112,83.3112
AROSTEGUI,83.3112,83.312
ARNELL,83.3121,83.3121
ARMELI,83.3122,83.3122
ARISTA,83.3122,83.3122
ARENDER,83.3122,83.313
ARCA,83.3131,83.3131
ARBALLO,83.3132,83.3132
APREA,83.3132,83.3132
APPLEN,83.3132,83.314
APPLEGARTH,83.3141,83.3141
APFEL,83.3142,83.3142
ANTONELLO,83.3142,83.3142
ANTOLIN,83.3142,83.315
ANTKOWIAK,83.3151,83.3151
ANGIS,83.3152,83.3152
ANGIONE,83.3152,83.3152
ANGERMAN,83.3152,83.3152
ANGELILLI,83.3152,83.316
ANDUJO,83.3161,83.3161
ANDRICK,83.3162,83.3162
ANDERBERG,83.3162,83.3162
AMIGON,83.3162,83.317
AMBERS,83.3171,83.3171
AMALFITANO,83.3172,83.3172
ALVISO,83.3172,83.3172
ALVEZ,83.3172,83.318
ALTICE,83.3181,83.3181
ALTES,83.3182,83.3182
ALMAREZ,83.3182,83.3182
ALLTON,83.3182,83.319
ALLSTON,83.3191,83.3191
ALLGEYER,83.3192,83.3192
ALLEGRETTI,83.3192,83.3192
ALIAGA,83.3192,83.32
ALGOOD,83.3201,83.3201
ALBERG,83.3202,83.3202
ALBAREZ,83.3202,83.3202
ALBALADEJO,83.3202,83.321
AKRE,83.3211,83.3211
AITKIN,83.3212,83.3212
AHLES,83.3212,83.3212
AHLBERG,83.3212,83.3212
AGNELLO,83.3212,83.322
ADRIEN,83.3221,83.3221
ADINOLFI,83.3222,83.3222
ADAMIS,83.3222,83.3222
ABRAMEK,83.3222,83.323
ABOLT,83.3231,83.3231
ABITONG,83.3232,83.3232
ZURICH,83.3232,83.3232
ZURAWSKI,83.3232,83.324
ZUFALL,83.3241,83.3241
ZUBKE,83.3242,83.3242
ZIZZO,83.3242,83.3242
ZIPPERER,83.3242,83.3242
ZINNER,83.3242,83.325
ZINDA,83.3251,83.3251
ZILLER,83.3252,83.3252
ZILL,83.3252,83.3252
ZEVALLOS,83.3252,83.326
ZESATI,83.3261,83.3261
ZENZEN,83.3262,83.3262
ZENTNER,83.3262,83.3262
ZELLMANN,83.3262,83.3262
ZELINSKY,83.3262,83.327
ZBORAL,83.3271,83.3271
ZARCONE,83.3272,83.3272
ZAPALAC,83.3272,83.3272
ZALDANA,83.3272,83.328
ZAKES,83.3281,83.3281
ZAKER,83.3282,83.3282
ZAHNISER,83.3282,83.3282
ZACHERL,83.3282,83.3282
ZABAWA,83.3282,83.329
ZABANEH,83.3291,83.3291
YUM,83.3292,83.3292
YOUSE,83.3292,83.3292
YOUREE,83.3292,83.33
YOUNIS,83.3301,83.3301
YORTY,83.3302,83.3302
YONCE,83.3302,83.3302
YERO,83.3302,83.3302
YERKEY,83.3302,83.331
YECK,83.3311,83.3311
YEARGAN,83.3312,83.3312
YAUCH,83.3312,83.3312
YASHINSKI,83.3312,83.332
YAMBO,83.3321,83.3321
XIANG,83.3322,83.3322
WRINN,83.3322,83.3322
WRIGHTSMAN,83.3322,83.3322
WORTON,83.3322,83.333
WORTLEY,83.3331,83.3331
WORLAND,83.3332,83.3332
WOOLWORTH,83.3332,83.3332
WOOLFREY,83.3332,83.334
WOODHEAD,83.3341,83.3341
WOLTJER,83.3342,83.3342
WOLFENDEN,83.3342,83.3342
WOLDEN,83.3342,83.3342
WOLCHESKY,83.3342,83.335
WOJICK,83.3351,83.3351
WOESSNER,83.3352,83.3352
WITWER,83.3352,83.3352
WITTERS,83.3352,83.336
WITCHARD,83.3361,83.3361
WISSLER,83.3362,83.3362
WISNIESKI,83.3362,83.3362
WISINSKI,83.3362,83.3362
WINNIKE,83.3362,83.337
WINKOWSKI,83.3371,83.3371
WINKELS,83.3372,83.3372
WINGENTER,83.3372,83.3372
WINEMAN,83.3372,83.338
WINEGARDNER,83.3381,83.3381
WIMPY,83.3382,83.3382
WILRIDGE,83.3382,83.3382
WILMONT,83.3382,83.3382
WILLY,83.3382,83.339
WILLIANS,83.3391,83.3391
WILLIAMSEN,83.3392,83.3392
WILHIDE,83.3392,83.3392
WILHELMSEN,83.3392,83.34
WILHELMI,83.3401,83.3401
WILDRICK,83.3402,83.3402
WILDEN,83.3402,83.3402
WILAND,83.3402,83.3402
WIKER,83.3402,83.341
WIGGLESWORTH,83.3411,83.3411
WIEBUSCH,83.3412,83.3412
WIDDOWSON,83.3412,83.3412
WIANT,83.3412,83.342
WIACEK,83.3421,83.3421
WHITTET,83.3422,83.3422
WHITTER,83.3422,83.3422
WHITELOCK,83.3422,83.3422
WHITEIS,83.3422,83.343
WHILEY,83.3431,83.3431
WESTROPE,83.3432,83.3432
WESTPFAHL,83.3432,83.3432
WESTIN,83.3432,83.344
WESSMAN,83.3441,83.3441
WESSINGER,83.3442,83.3442
WESEMANN,83.3442,83.3442
WESBY,83.3442,83.3442
WERTHEIMER,83.3442,83.345
WEPPLER,83.3451,83.3451
WENKE,83.3452,83.3452
WENGLER,83.3452,83.3452
WENDER,83.3452,83.346
WELP,83.3461,83.3461
WEITZNER,83.3462,83.3462
WEISSBERG,83.3462,83.3462
WEISENBORN,83.3462,83.3462
WEIPERT,83.3462,83.347
WEIMAN,83.3471,83.3471
WEIDMANN,83.3472,83.3472
WEHRSIG,83.3472,83.3472
WEHRENBERG,83.3472,83.348
WEEMES,83.3481,83.3481
WEEMAN,83.3482,83.3482
WAYNER,83.3482,83.3482
WASTON,83.3482,83.349
WASICEK,83.3491,83.3491
WASCOM,83.3492,83.3492
WASCO,83.3492,83.3492
WARMATH,83.3492,83.3492
WARBRITTON,83.3492,83.35
WALTNER,83.3501,83.3501
WALLENSTEIN,83.3502,83.3502
WALDOCH,83.3502,83.3502
WALDAL,83.3502,83.351
WALA,83.3511,83.3511
WAIDE,83.3512,83.3512
WADLINGER,83.3512,83.3512
WADHAMS,83.3512,83.3512
VULLO,83.3512,83.352
VOORHEIS,83.3521,83.3521
VONBARGEN,83.3522,83.3522
VOLNER,83.3522,83.3522
VOLLSTEDT,83.3522,83.353
VOLLMAN,83.3531,83.3531
VOLD,83.3532,83.3532
VOGE,83.3532,83.3532
VITTORIO,83.3532,83.3532
VIRTUE,83.3532,83.354
VIRGINIA,83.3541,83.3541
VIOLETT,83.3542,83.3542
VINEY,83.3542,83.3542
VINCIGUERRA,83.3542,83.355
VINAL,83.3551,83.3551
VILLATA,83.3552,83.3552
VILLARRVEL,83.3552,83.3552
VILANOVA,83.3552,83.3552
VIGOR,83.3552,83.356
VIGNEAULT,83.3561,83.3561
VIEW,83.3562,83.3562
VIELMA,83.3562,83.3562
VEYNA,83.3562,83.357
VESSELLA,83.3571,83.3571
VERSTEEGH,83.3572,83.3572
VERDERBER,83.3572,83.3572
VENIER,83.3572,83.3572
VENICE,83.3572,83.358
VENDITTI,83.3581,83.3581
VELOTTA,83.3582,83.3582
VEJARANO,83.3582,83.3582
VEIL,83.3582,83.359
VECCHIA,83.3591,83.3591
VECCHI,83.3592,83.3592
VASTINE,83.3592,83.3592
VASGUEZ,83.3592,83.3592
VARELLA,83.3592,83.36
VANRY,83.3601,83.3601
VANNAH,83.3602,83.3602
VANHYNING,83.3602,83.3602
VANHUSS,83.3602,83.361
VANHOFF,83.3611,83.3611
VANHOESEN,83.3612,83.3612
VANDIVORT,83.3612,83.3612
VANDEVENDER,83.3612,83.3612
VANDERLIP,83.3612,83.362
VANDERKOOI,83.3621,83.3621
VANDEBRINK,83.3622,83.3622
VANCOTT,83.3622,83.3622
VALLIEN,83.3622,83.363
VALLAS,83.3631,83.3631
VALLANDINGHAM,83.3632,83.3632
VALIQUETTE,83.3632,83.3632
VALASEK,83.3632,83.3632
VAHEY,83.3632,83.364
VAGOTT,83.3641,83.3641
UYEMATSU,83.3642,83.3642
URBANI,83.3642,83.3642
URAN,83.3642,83.365
UPP,83.3651,83.3651
UNO,83.3652,83.3652
UNION,83.3652,83.3652
UMBACH,83.3652,83.3652
UDO,83.3652,83.366
TYON,83.3661,83.3661
TYMA,83.3662,83.3662
TWYFORD,83.3662,83.3662
TWOMBLEY,83.3662,83.367
TWOHIG,83.3671,83.3671
TUTTERROW,83.3672,83.3672
TURNES,83.3672,83.3672
TURKINGTON,83.3672,83.3672
TURCHI,83.3672,83.368
TUNKS,83.3681,83.3681
TUMEY,83.3682,83.3682
TUMBAGA,83.3682,83.3682
TUINSTRA,83.3682,83.369
TSUKAMOTO,83.3691,83.3691
TSCHETTER,83.3692,83.3692
TRUSSEL,83.3692,83.3692
TRUBEY,83.3692,83.3692
TROVILLION,83.3692,83.37
TROTH,83.3701,83.3701
TROSTEL,83.3702,83.3702
TRON,83.3702,83.3702
TRINKA,83.3702,83.371
TRINE,83.3711,83.3711
TRIBBEY,83.3712,83.3712
TRIARSI,83.3712,83.3712
TREVOR,83.3712,83.3712
TRETO,83.3712,83.372
TRAUTZ,83.3721,83.3721
TRAGESSER,83.3722,83.3722
TOOMAN,83.3722,83.3722
TOOLSON,83.3722,83.373
TONOZZI,83.3731,83.3731
TOMKIEWICZ,83.3732,83.3732
TOMB,83.3732,83.3732
TOMASSO,83.3732,83.3732
TOLIN,83.3732,83.374
TOLFREE,83.3741,83.3741
TOELLE,83.3742,83.3742
TISOR,83.3742,83.3742
TIRY,83.3742,83.375
TINSTMAN,83.3751,83.3751
TIMMERMANN,83.3752,83.3752
TILLIE,83.3752,83.3752
TICKNER,83.3752,83.3752
TIBURCIO,83.3752,83.376
THUNBERG,83.3761,83.3761
THRONTON,83.3762,83.3762
THOMPSOM,83.3762,83.3762
THEIL,83.3762,83.377
THAYNE,83.3771,83.3771
THAGGARD,83.3772,83.3772
TESCHNER,83.3772,83.3772
TENSLEY,83.3772,83.3772
TENERY,83.3772,83.378
TEMPEST,83.3781,83.3781
TELLMAN,83.3782,83.3782
TELLADO,83.3782,83.3782
TELEP,83.3782,83.379
TEIGEN,83.3791,83.3791
TEATOR,83.3792,83.3792
TEALL,83.3792,83.3792
TAYAG,83.3792,83.3792
TAVIS,83.3792,83.38
TATTERSALL,83.3801,83.3801
TASSONI,83.3802,83.3802
TARSHIS,83.3802,83.3802
TAPPIN,83.3802,83.381
TAPPE,83.3811,83.3811
TANSLEY,83.3812,83.3812
TALONE,83.3812,83.3812
TALFORD,83.3812,83.3812
TAINTER,83.3812,83.382
TAHA,83.3821,83.3821
TAGUCHI,83.3822,83.3822
TACHENY,83.3822,83.3822
TABAK,83.3822,83.383
SZYMCZYK,83.3831,83.3831
SZWAJA,83.3832,83.3832
SZOPINSKI,83.3832,83.3832
SZE,83.3832,83.3832
SYVERTSEN,83.3832,83.384
SWOGGER,83.3841,83.3841
SWITCHER,83.3842,83.3842
SWIST,83.3842,83.3842
SWILLING,83.3842,83.385
SWIERCZEK,83.3851,83.3851
SWIECH,83.3852,83.3852
SWICKARD,83.3852,83.3852
SWIATEK,83.3852,83.3852
SWEZEY,83.3852,83.386
SWEPSON,83.3861,83.3861
SWEEZY,83.3862,83.3862
SWARINGEN,83.3862,83.3862
SWANAGAN,83.3862,83.387
SWAILES,83.3871,83.3871
SWADE,83.3872,83.3872
SVEUM,83.3872,83.3872
SVENNINGSEN,83.3872,83.3872
SVEC,83.3872,83.388
SUTTIE,83.3881,83.3881
SUPRY,83.3882,83.3882
SUNGA,83.3882,83.3882
SUMMERHILL,83.3882,83.389
SUMMARS,83.3891,83.3891
SULIT,83.3892,83.3892
STYS,83.3892,83.3892
STUTESMAN,83.3892,83.3892
STUPAK,83.3892,83.39
STUMPO,83.3901,83.3901
STULLER,83.3902,83.3902
STUEKERJUERGE,83.3902,83.3902
STUCKETT,83.3902,83.391
STUCKEL,83.3911,83.3911
STUCHLIK,83.3912,83.3912
STUARD,83.3912,83.3912
STRUTTON,83.3912,83.3912
STROP,83.3912,83.392
STROMSKI,83.3921,83.3921
STROEBEL,83.3922,83.3922
STREHLOW,83.3922,83.3922
STRAUSE,83.3922,83.393
STRANO,83.3931,83.3931
STRANEY,83.3932,83.3932
STRADLING,83.3932,83.3932
STOYLE,83.3932,83.3932
STORMO,83.3932,83.394
STOPYRA,83.3941,83.3941
STOOTS,83.3942,83.3942
STOOP,83.3942,83.3942
STONIS,83.3942,83.395
STOLTENBURG,83.3951,83.3951
STOIBER,83.3952,83.3952
STOESSEL,83.3952,83.3952
STITZER,83.3952,83.3952
STIEN,83.3952,83.396
STICHTER,83.3961,83.3961
STEZZI,83.3962,83.3962
STEWERT,83.3962,83.3962
STEPLER,83.3962,83.397
STEINKRAUS,83.3971,83.3971
STEGEMANN,83.3972,83.3972
STEEPLES,83.3972,83.3972
STEENBURG,83.3972,83.3972
STEELEY,83.3972,83.398
STASZAK,83.3981,83.3981
STASKO,83.3982,83.3982
STARKSON,83.3982,83.3982
STANWICK,83.3982,83.399
STANKE,83.3991,83.3991
STANIFER,83.3992,83.3992
STANGEL,83.3992,83.3992
STAIN,83.3992,83.3992
STAI,83.3992,83.4
SQUIERS,83.4001,83.4001
SPROUT,83.4002,83.4002
SPRINGSTEEN,83.4002,83.4002
SPRAGLIN,83.4002,83.401
SPRAGINS,83.4011,83.4011
SPRABERRY,83.4012,83.4012
SPOELSTRA,83.4012,83.4012
SPISAK,83.4012,83.4012
SPIRKO,83.4012,83.402
SPILLE,83.4021,83.4021
SPIDEL,83.4022,83.4022
SPEYER,83.4022,83.4022
SPERONI,83.4022,83.403
SPENST,83.4031,83.4031
SPEAK,83.4032,83.4032
SPARTZ,83.4032,83.4032
SPARLIN,83.4032,83.4032
SPARACIO,83.4032,83.404
SPAMAN,83.4041,83.4041
SPAINHOWER,83.4042,83.4042
SOW,83.4042,83.4042
SOUERS,83.4042,83.405
SOUCHET,83.4051,83.4051
SOSBEE,83.4052,83.4052
SORN,83.4052,83.4052
SORICE,83.4052,83.4052
SORBO,83.4052,83.406
SOQUI,83.4061,83.4061
SOMER,83.4062,83.4062
SOLON,83.4062,83.4062
SOEHL,83.4062,83.407
SODERGREN,83.4071,83.4071
SOCORRO,83.4072,83.4072
SOBIE,83.4072,83.4072
SMUCKER,83.4072,83.4072
SMSITH,83.4072,83.408
SMOLEY,83.4081,83.4081
SMOLENSKY,83.4082,83.4082
SMOLENSKI,83.4082,83.4082
SMOLDER,83.4082,83.409
SMETHERS,83.4091,83.4091
SLUSAR,83.4092,83.4092
SLOWEY,83.4092,83.4092
SLONSKI,83.4092,83.4092
SLEMMONS,83.4092,83.41
SLATKIN,83.4101,83.4101
SLATES,83.4102,83.4102
SLAPPY,83.4102,83.4102
SLANEY,83.4102,83.411
SLAGTER,83.4111,83.4111
SLACUM,83.4112,83.4112
SKUTNIK,83.4112,83.4112
SKRZYPEK,83.4112,83.4112
SKIBBE,83.4112,83.412
SJOSTROM,83.4121,83.4121
SJOQUIST,83.4122,83.4122
SIVRET,83.4122,83.4122
SITKO,83.4122,83.413
SISCA,83.4131,83.4131
SINNETT,83.4132,83.4132
SINEATH,83.4132,83.4132
SIMONI,83.4132,83.4132
SIMAR,83.4132,83.414
SIMAO,83.4141,83.4141
SILVESTRO,83.4142,83.4142
SILLEMAN,83.4142,83.4142
SILKWOOD,83.4142,83.415
SILHA,83.4151,83.4151
SILFIES,83.4152,83.4152
SILBERHORN,83.4152,83.4152
SILACCI,83.4152,83.4152
SIGRIST,83.4152,83.416
SIECZKOWSKI,83.4161,83.4161
SIECZKA,83.4162,83.4162
SHURE,83.4162,83.4162
SHULZ,83.4162,83.417
SHUGRUE,83.4171,83.4171
SHRODE,83.4172,83.4172
SHOWN,83.4172,83.4172
SHOVLIN,83.4172,83.4172
SHORTELL,83.4172,83.418
SHONKA,83.4181,83.4181
SHIYOU,83.4182,83.4182
SHIRAISHI,83.4182,83.4182
SHIPLETT,83.4182,83.419
SHEU,83.4191,83.4191
SHERMER,83.4192,83.4192
SHERICK,83.4192,83.4192
SHENG,83.4192,83.42
SHEEKS,83.4201,83.4201
SHED,83.4202,83.4202
SHARRON,83.4202,83.4202
SHANTZ,83.4202,83.4202
SHAKIR,83.4202,83.421
SHAHEED,83.4211,83.4211
SHADOAN,83.4212,83.4212
SHADID,83.4212,83.4212
SHACKFORD,83.4212,83.422
SHABOT,83.4221,83.4221
SEUNG,83.4222,83.4222
SEUFERT,83.4222,83.4222
SETTY,83.4222,83.4222
SETTERS,83.4222,83.423
SERVIS,83.4231,83.4231
SERVER,83.4232,83.4232
SERRES,83.4232,83.4232
SERRELL,83.4232,83.424
SERPICO,83.4241,83.4241
SERPAS,83.4242,83.4242
SERAFINE,83.4242,83.4242
SENSENIG,83.4242,83.4242
SENFT,83.4242,83.425
SEMENEC,83.4251,83.4251
SEMEN,83.4252,83.4252
SEMAS,83.4252,83.4252
SEMAAN,83.4252,83.426
SELVERA,83.4261,83.4261
SELLMEYER,83.4262,83.4262
SEK,83.4262,83.4262
SEGAR,83.4262,83.4262
SEEVER,83.4262,83.427
SEENEY,83.4271,83.4271
SEELIGER,83.4272,83.4272
SEEHAFER,83.4272,83.4272
SEEBACH,83.4272,83.428
SEBBEN,83.4281,83.4281
SEAWARD,83.4282,83.4282
SEARY,83.4282,83.4282
SEARL,83.4282,83.4282
SEARBY,83.4282,83.429
SCOTLAND,83.4291,83.4291
SCORDINO,83.4292,83.4292
SCOLIERI,83.4292,83.4292
SCOLARO,83.4292,83.43
SCHWIEBERT,83.4301,83.4301
SCHWARTZE,83.4302,83.4302
SCHWANER,83.4302,83.4302
SCHUUR,83.4302,83.4302
SCHUPBACH,83.4302,83.431
SCHUMACKER,83.4311,83.4311
SCHUM,83.4312,83.4312
SCHUDEL,83.4312,83.4312
SCHUBBE,83.4312,83.432
SCHROADER,83.4321,83.4321
SCHRAMEL,83.4322,83.4322
SCHOLLMEYER,83.4322,83.4322
SCHOENHERR,83.4322,83.4322
SCHOEFFLER,83.4322,83.433
SCHOEDER,83.4331,83.4331
SCHNURR,83.4332,83.4332
SCHNORR,83.4332,83.4332
SCHNEEMAN,83.4332,83.434
SCHNAKE,83.4341,83.4341
SCHNAIBLE,83.4342,83.4342
SCHMAUS,83.4342,83.4342
SCHLOTTER,83.4342,83.4342
SCHINKE,83.4342,83.435
SCHIMMING,83.4351,83.4351
SCHIMEK,83.4352,83.4352
SCHIKORA,83.4352,83.4352
SCHEULEN,83.4352,83.436
SCHERPING,83.4361,83.4361
SCHERMER,83.4362,83.4362
SCHERB,83.4362,83.4362
SCHEMBER,83.4362,83.4362
SCHELLHASE,83.4362,83.437
SCHEDLER,83.4371,83.4371
SCHANCK,83.4372,83.4372
SCHAFFHAUSER,83.4372,83.4372
SCHAFFERT,83.4372,83.438
SCHADLER,83.4381,83.4381
SCAROLA,83.4382,83.4382
SCARFO,83.4382,83.4382
SCARFF,83.4382,83.4382
SCANTLING,83.4382,83.439
SCAFF,83.4391,83.4391
SAYWARD,83.4392,83.4392
SAYAS,83.4392,83.4392
SAXBURY,83.4392,83.44
SAVIN,83.4401,83.4401
SAVEL,83.4402,83.4402
SAVASTANO,83.4402,83.4402
SAVANNAH,83.4402,83.4402
SAULT,83.4402,83.441
SATRE,83.4411,83.4411
SARKAR,83.4412,83.4412
SANTELLAN,83.4412,83.4412
SANDMEIER,83.4412,83.442
SAMPICA,83.4421,83.4421
SALVESEN,83.4422,83.4422
SALTIS,83.4422,83.4422
SALLOUM,83.4422,83.4422
SALLING,83.4422,83.443
SALCE,83.4431,83.4431
SALATINO,83.4432,83.4432
SALATA,83.4432,83.4432
SALAMY,83.4432,83.444
SAFE,83.4441,83.4441
SADOWSKY,83.4442,83.4442
SADLIER,83.4442,83.4442
SABBATINI,83.4442,83.4442
SABATELLI,83.4442,83.445
SABAL,83.4451,83.4451
SABADOS,83.4452,83.4452
RYDZEWSKI,83.4452,83.4452
RYBKA,83.4452,83.446
RYBCZYK,83.4461,83.4461
RUZ,83.4462,83.4462
RUSCONI,83.4462,83.4462
RUPRIGHT,83.4462,83.4462
RUFINO,83.4462,83.447
RUFFALO,83.4471,83.4471
RUDIGER,83.4472,83.4472
RUDIG,83.4472,83.4472
RUDA,83.4472,83.448
RUBYOR,83.4481,83.4481
ROYEA,83.4482,83.4482
ROXBERRY,83.4482,83.4482
ROVER,83.4482,83.4482
ROUZER,83.4482,83.449
ROUMELIOTIS,83.4491,83.4491
ROSTON,83.4492,83.4492
ROSSMANN,83.4492,83.4492
ROSKO,83.4492,83.45
ROSETTA,83.4501,83.4501
ROSENE,83.4502,83.4502
ROSENBLUTH,83.4502,83.4502
ROSELAND,83.4502,83.4502
ROSASCO,83.4502,83.451
ROSANO,83.4511,83.4511
ROSAL,83.4512,83.4512
RORABAUGH,83.4512,83.4512
ROMIE,83.4512,83.452
ROMARO,83.4521,83.4521
ROLSTAD,83.4522,83.4522
ROLLOW,83.4522,83.4522
ROHRICH,83.4522,83.4522
ROGHAIR,83.4522,83.453
ROGALA,83.4531,83.4531
ROETS,83.4532,83.4532
ROEN,83.4532,83.4532
ROEMMICH,83.4532,83.454
ROELFS,83.4541,83.4541
ROEKER,83.4542,83.4542
ROEDL,83.4542,83.4542
ROEDEL,83.4542,83.4542
RODEHEAVER,83.4542,83.455
RODDENBERRY,83.4551,83.4551
ROCKSTAD,83.4552,83.4552
ROCCHI,83.4552,83.4552
ROBIRDS,83.4552,83.456
ROBBEN,83.4561,83.4561
